,PassengerId,family_cnt,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,title_Master,title_Miss,title_Mr,title_Mrs,title_rare,family_type_big,family_type_middle,family_type_sigle,cabin_type_A,cabin_type_B,cabin_type_C,cabin_type_D,cabin_type_E,cabin_type_F,cabin_type_O,cabin_type_n,Fare_scaled,family_cnt_scaled,SibSp_scaled,Parch_scaled,Age_type_adult,Age_type_child,Age_type_old,Age_scaled
766,767,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.12217135985915248,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.4339266797797594
767,768,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49362394745620336,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.048604924005789744
768,769,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.17654253332835926,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,0.36472771233088047
769,770,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4817817300078311,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.1589996344538025
770,771,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4597890404608541,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.4297721546022656
771,772,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4916093204225374,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.3365432125659387
772,773,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,-0.44045480789208313,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.9989114752540154
773,774,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5037744195548081,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.17536331689760046
774,775,5,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.19877690078244586,1.9684473254677004,0.481287771858981,3.022288283168189,0,0,1,1.7781220543579896
775,776,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49362394745620336,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.8713509963943167
776,777,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.49362394745620336,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,0.8071508773378168
777,778,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.40226969856876044,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,1,0,-1.8281051536104274
778,779,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49386562536331297,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.22589271561614768
779,780,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3.4425841256384593,0.07335229062787217,-0.47908676070718687,0.7107630931786129,0,0,1,0.9685608444058962
780,781,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5036932157780193,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-1.2393333645543592
781,782,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.45858700655576756,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,-0.9449474700263252
782,783,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.06343727280104898,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.06178978644222302
783,784,4,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.19007649612649893,1.3367489805210908,0.481287771858981,1.8665256881734007,1,0,0,0.15688176052027422
784,785,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.507157910254343,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.3561756809702571
785,786,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5032910637405889,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.3561756809702571
786,787,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49853870937518496,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.8713509963943167
787,788,6,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.08035472629872359,2.6001456704143098,3.3624113695574844,0.7107630931786129,0,1,0,-1.6073157327144019
788,789,4,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.2456624147617155,1.3367489805210908,0.481287771858981,1.8665256881734007,0,1,0,-2.1224910481384613
789,790,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.8878069695824834,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.1893502653019217
790,791,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49362394745620336,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,0.8517514282942539
791,792,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.14077420307613292,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-1.0185439436583337
792,793,11,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.7012316252938433,5.758637395147358,7.203909499822155,1.8665256881734007,1,0,0,-0.7991448097976317
793,794,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.049984513779698155,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,0.8773007206180575
794,795,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4908050163476765,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.3561756809702571
795,796,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3921192264701557,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.6741749498778621
796,797,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,-0.14214306674200186,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.4101396861979472
797,798,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.4755793081997694,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.085403160821794
798,799,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5036932157780193,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.011806687189785487
799,800,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.17654253332835926,0.7050506355744817,0.481287771858981,0.7107630931786129,1,0,0,0.011806687189785487
800,801,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3921192264701557,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.30619258171781955
801,802,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.13594064493394017,0.7050506355744817,0.481287771858981,0.7107630931786129,1,0,0,0.085403160821794
802,803,4,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.6766436583883395,1.3367489805210908,0.481287771858981,1.8665256881734007,0,1,0,-1.3865263118183762
803,804,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4788003913457266,0.07335229062787217,-0.47908676070718687,0.7107630931786129,0,1,0,-2.1651770028450263
804,805,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5086079776970008,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.20898273370624004
805,806,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4931405916419841,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.085403160821794
806,807,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.6434642498641785,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.6741749498778621
807,808,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4931405916419841,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.8713509963943167
808,809,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3921192264701557,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.6741749498778621
809,810,2,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.38318349953756076,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,0.23259610808581102
810,811,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49096549047799737,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.28257920733824854
811,812,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.17654253332835926,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.6741749498778621
812,813,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.44045480789208313,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.37978905534982804
813,814,7,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.038786126275866,3.2318440153609194,3.3624113695574844,1.8665256881734007,0,1,0,-1.7545086799784189
814,815,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.48782367768557205,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.048604924005789744
815,816,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.6434642498641785,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.0019399117177472
816,817,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4902404567566684,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.5033686282342741
817,818,3,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.07198355895713669,0.7050506355744817,0.481287771858981,0.7107630931786129,1,0,0,0.085403160821794
818,819,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5187584497956056,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,0.9685608444058962
819,820,6,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.10403916119546806,2.6001456704143098,2.4020368369913165,1.8665256881734007,0,1,0,-1.4601227854503847
820,821,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1.1642864953159084,0.7050506355744817,0.481287771858981,0.7107630931786129,0,0,1,1.6309291070939727
821,822,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4759814602371998,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.20898273370624004
822,823,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.6434642498641785,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.6005784762458536
823,824,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,-0.40226969856876044,0.07335229062787217,-0.47908676070718687,0.7107630931786129,1,0,0,-0.20898273370624004
824,825,6,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.12386310520891992,2.6001456704143098,3.3624113695574844,0.7107630931786129,0,1,0,-2.048894574506453
825,826,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5090913335112202,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.40175848816531795
826,827,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.4488386864945933,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.03235140407906617
827,828,3,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.07198355895713669,0.7050506355744817,-0.47908676070718687,1.8665256881734007,0,1,0,-2.1224910481384613
828,829,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49362394745620336,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,0.8517514282942539
829,830,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0.9032743556375001,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,2.366893843414058
830,831,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.3640033854686489,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,-1.0921404172903422
831,832,3,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.2809473891997225,0.7050506355744817,0.481287771858981,0.7107630931786129,0,1,0,-2.1350024486559027
832,833,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5036932157780193,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.4517097539339567
833,834,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4916093204225374,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.5033686282342741
834,835,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4829901195433793,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.8713509963943167
835,836,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.9643376623594495,0.7050506355744817,0.481287771858981,0.7107630931786129,1,0,0,0.6741749498778621
836,837,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4759814602371998,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.6505615754982911
837,838,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.48782367768557205,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.0053246767059859776
838,839,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.4488386864945933,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.1589996344538025
839,840,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.06923754257168029,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.2746799735461868
840,841,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4902404567566684,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.7241580491302996
841,842,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.44045480789208313,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-1.0185439436583337
842,843,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.04410304023227799,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.011806687189785487
843,844,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5190001277027153,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.3429908185338238
844,845,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4759814602371998,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.9449474700263252
845,846,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49749079396995755,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,0.8949643707738876
846,847,11,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.7012316252938433,5.758637395147358,7.203909499822155,1.8665256881734007,1,0,0,-0.9185343819561179
847,848,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4908050163476765,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.37978905534982804
848,849,2,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.005434575094736029,0.07335229062787217,-0.47908676070718687,0.7107630931786129,1,0,0,-0.13538626007423155
849,850,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1.079297075790105,0.07335229062787217,0.481287771858981,-0.444999501816175,0,0,1,0.7907683233175306
850,851,7,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.038786126275866,3.2318440153609194,3.3624113695574844,1.8665256881734007,0,1,0,-1.9017016272424359
851,852,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4931405916419841,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,3.25005152699816
852,853,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.34869840696720983,0.7050506355744817,0.481287771858981,0.7107630931786129,0,1,0,-1.5337192590823931
853,854,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.11830451334539824,0.07335229062787217,-0.47908676070718687,0.7107630931786129,1,0,0,-1.0185439436583337
854,855,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.14077420307613292,0.07335229062787217,0.481287771858981,-0.444999501816175,0,0,1,1.0421573180379047
855,856,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.46268917534616977,0.07335229062787217,-0.47908676070718687,0.7107630931786129,1,0,0,-0.8713509963943167
856,857,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2.544106870781617,0.7050506355744817,0.481287771858981,0.7107630931786129,0,0,1,1.1157537916699132
857,858,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,-0.13014037516330884,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.5573326334619642
858,859,4,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.2711197987850163,1.3367489805210908,-0.47908676070718687,3.022288283168189,1,0,0,-0.4297721546022656
859,860,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5036932157780193,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.4517097539339567
860,861,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3706910965141868,0.7050506355744817,1.4416623044251486,-0.444999501816175,0,0,1,0.8213678971418791
861,862,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.42112057532331215,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,-0.6505615754982911
862,863,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-0.14214306674200186,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.3365432125659387
863,864,11,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.7012316252938433,5.758637395147358,7.203909499822155,1.8665256881734007,1,0,0,-0.7991448097976317
864,865,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.3921192264701557,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.4297721546022656
865,866,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,-0.3921192264701557,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,0.8949643707738876
866,867,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3755246546563796,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,-0.20898273370624004
867,868,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.3328332910819674,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.085403160821794
868,869,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4597890404608541,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.18285784822322024
869,870,3,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4282104384062805,0.7050506355744817,0.481287771858981,0.7107630931786129,0,1,0,-1.9017016272424359
870,871,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4908050163476765,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.28257920733824854
871,872,3,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.37263087540152556,0.7050506355744817,0.481287771858981,0.7107630931786129,0,0,1,1.2629467389339302
872,873,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.5467930870203236,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.23259610808581102
873,874,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4694561567452396,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,0,0,1,1.2629467389339302
874,875,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.17944266821367488,0.07335229062787217,0.481287771858981,-0.444999501816175,1,0,0,-0.13538626007423155
875,876,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.5037744195548081,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-1.0921404172903422
876,877,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4531032628385731,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.7241580491302996
877,878,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4908050163476765,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.7977545227623082
878,879,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4908050163476765,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.18198350664613103
879,880,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.9643376623594495,0.07335229062787217,-0.47908676070718687,0.7107630931786129,0,0,1,1.9253150016220069
880,881,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,-0.14077420307613292,0.07335229062787217,-0.47908676070718687,0.7107630931786129,1,0,0,-0.3561756809702571
881,882,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.4908050163476765,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.23259610808581102
882,883,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.44013192620818464,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.5769651018662826
883,884,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.44045480789208313,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.13538626007423155
884,885,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.507157910254343,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.3561756809702571
885,886,6,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.08035472629872359,2.6001456704143098,-0.47908676070718687,5.333813473157765,1,0,0,0.6741749498778621
886,887,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,-0.3921192264701557,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.20898273370624004
887,888,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,-0.06343727280104898,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.7977545227623082
888,889,4,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.19007649612649893,1.3367489805210908,0.481287771858981,1.8665256881734007,0,1,0,-1.7934272452181363
889,890,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,-0.06343727280104898,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,-0.28257920733824854
890,891,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.49362394745620336,-0.5583460543187373,-0.47908676070718687,-0.444999501816175,1,0,0,0.1589996344538025
